timestamp,cgroupfs_cpu_usage_us,cgroupfs_memory_usage_bytes,cgroupfs_system_cpu_usage_us,cgroupfs_user_cpu_usage_us,platform_power,node_type
1699526909,0.0,0.0,0.0,0.0,224.0,1
1699526912,350052.0,614400.0,155496.0,194556.0,216.0,1
1699526915,0.0,0.0,0.0,0.0,210.0,1
1699526918,0.0,0.0,0.0,0.0,204.0,1
1699526921,0.0,0.0,0.0,0.0,205.0,1
1699526924,66636.0,0.0,3684.0,62952.0,201.0,1
1699526927,160488.0,0.0,41262.0,119226.0,205.0,1
1699526930,0.0,0.0,0.0,0.0,203.0,1
1699526933,0.0,0.0,0.0,0.0,203.0,1
1699526936,0.0,0.0,0.0,0.0,204.0,1
1699526939,0.0,0.0,0.0,0.0,203.0,1
1699526942,65526.0,0.0,47886.0,17640.0,203.0,1
1699526945,13493672.0,3988138.6666666665,3035112.333333333,10458559.666666666,202.0,1
1699526948,0.0,0.0,0.0,0.0,203.0,1
1699526951,0.0,0.0,0.0,0.0,202.0,1
1699526954,33269.0,139264.0,2136.3333333333335,31127.0,204.0,1
1699526957,13663130.333333334,4487850.666666667,3064469.3333333335,10598660.666666668,231.0,1
1699526960,18753.0,0.0,0.0,18753.0,235.0,1
1699526963,0.0,0.0,0.0,0.0,228.0,1
1699526966,0.0,0.0,0.0,0.0,244.0,1
1699526969,0.0,0.0,0.0,0.0,235.0,1
1699526972,0.0,0.0,0.0,0.0,234.0,1
1699526975,0.0,0.0,0.0,0.0,239.0,1
1699526978,0.0,0.0,0.0,0.0,236.0,1
1699526981,0.0,0.0,0.0,0.0,233.0,1
1699526984,0.0,0.0,0.0,0.0,240.0,1
1699526987,206124.0,172032.0,0.0,206130.0,221.0,1
1699526990,8724.0,172032.0,1698.0,7026.0,205.0,1
1699526993,0.0,0.0,0.0,0.0,201.0,1
1699526996,0.0,0.0,0.0,0.0,202.0,1
1699526999,385716.0,638976.0,127362.0,258348.0,205.0,1
1699527002,0.0,0.0,0.0,0.0,244.0,1
1699527005,0.0,0.0,0.0,0.0,244.0,1
1699527008,0.0,0.0,0.0,0.0,242.0,1
1699527011,0.0,0.0,0.0,0.0,242.0,1
1699527014,0.0,0.0,0.0,0.0,246.0,1
1699527017,0.0,0.0,0.0,0.0,243.0,1
1699527020,17088.0,0.0,0.0,17088.0,246.0,1
1699527023,0.0,0.0,0.0,0.0,244.0,1
1699527026,0.0,0.0,0.0,0.0,244.0,1
1699527029,0.0,0.0,0.0,0.0,243.0,1
1699527032,194871.0,0.0,36436.66666666667,158440.0,210.0,1
1699527035,0.0,0.0,0.0,0.0,203.0,1
1699527038,0.0,0.0,0.0,0.0,204.0,1
1699527041,0.0,0.0,0.0,0.0,204.0,1
1699527044,321402.0,533845.3333333334,102872.66666666666,218529.3333333333,209.0,1
1699527047,0.0,0.0,0.0,0.0,224.0,1
1699527050,0.0,0.0,0.0,0.0,228.0,1
1699527053,0.0,0.0,0.0,0.0,226.0,1
1699527056,0.0,0.0,0.0,0.0,236.0,1
1699527059,0.0,0.0,0.0,0.0,228.0,1
1699527062,0.0,0.0,0.0,0.0,229.0,1
1699527065,0.0,0.0,0.0,0.0,233.0,1
1699527068,0.0,0.0,0.0,0.0,227.0,1
1699527071,0.0,0.0,0.0,0.0,232.0,1
1699527074,67070.0,0.0,0.0,67070.0,229.0,1
1699527077,142452.0,0.0,76320.0,66132.0,201.0,1
1699527080,13638.0,0.0,13638.0,0.0,206.0,1
1699527083,0.0,0.0,0.0,0.0,204.0,1
1699527086,0.0,0.0,0.0,0.0,202.0,1
1699527089,342546.0,614400.0,82188.0,260352.0,219.0,1
1699527092,0.0,0.0,0.0,0.0,237.0,1
1699527095,0.0,0.0,0.0,0.0,234.0,1
1699527098,0.0,0.0,0.0,0.0,234.0,1
1699527101,0.0,0.0,0.0,0.0,237.0,1
1699527104,0.0,0.0,0.0,0.0,236.0,1
1699527107,0.0,0.0,0.0,0.0,237.0,1
1699527110,0.0,0.0,0.0,0.0,234.0,1
1699527113,0.0,0.0,0.0,0.0,235.0,1
1699527116,0.0,0.0,0.0,0.0,235.0,1
1699527119,63073.666666666664,0.0,34523.0,28550.666666666668,233.0,1
1699527122,164318.33333333334,0.0,1330.0,162988.33333333334,205.0,1
1699527125,1121.0,0.0,253.33333333333334,874.0,205.0,1
1699527128,0.0,0.0,0.0,0.0,202.0,1
1699527131,364831.6666666667,752298.6666666666,116242.0,248583.33333333334,202.0,1
1699527134,13534527.666666668,4777301.333333333,2997643.0,10536891.333333332,245.0,1
1699527137,0.0,0.0,0.0,0.0,252.0,1
1699527140,16800.0,57344.0,3262.0,13538.0,250.0,1
1699527143,0.0,0.0,0.0,0.0,248.0,1
1699527146,0.0,0.0,0.0,0.0,249.0,1
1699527149,0.0,0.0,0.0,0.0,249.0,1
1699527152,0.0,0.0,0.0,0.0,247.0,1
1699527155,0.0,0.0,0.0,0.0,248.0,1
1699527158,0.0,0.0,0.0,0.0,249.0,1
1699527161,0.0,0.0,0.0,0.0,250.0,1
1699527164,189011.6666666667,0.0,0.0,189011.6666666667,223.0,1
1699527167,13101.333333333332,0.0,0.0,13101.333333333332,201.0,1
1699527170,0.0,0.0,0.0,0.0,204.0,1
1699527173,0.0,0.0,0.0,0.0,204.0,1
1699527176,350494.6666666666,603477.3333333333,125414.66666666666,225080.0,207.0,1
1699527179,0.0,0.0,0.0,0.0,256.0,1
1699527182,0.0,0.0,0.0,0.0,260.0,1
1699527185,0.0,0.0,0.0,0.0,257.0,1
1699527188,0.0,0.0,0.0,0.0,258.0,1
1699527191,0.0,0.0,0.0,0.0,259.0,1
1699527194,0.0,0.0,0.0,0.0,260.0,1
1699527197,0.0,0.0,0.0,0.0,258.0,1
1699527200,13762.333333333334,0.0,3052.6666666666665,10709.666666666666,259.0,1
1699527203,0.0,0.0,0.0,0.0,259.0,1
1699527206,0.0,0.0,0.0,0.0,259.0,1
1699527209,216426.0,122880.0,73110.0,143316.0,221.0,1
1699527212,13992.0,122880.0,3102.0,10884.0,204.0,1
1699527215,0.0,0.0,0.0,0.0,202.0,1
1699527218,0.0,0.0,0.0,0.0,202.0,1
1699527221,394674.0,663552.0,109932.0,284742.0,203.0,1
1699527224,0.0,0.0,0.0,0.0,230.0,1
1699527227,0.0,0.0,0.0,0.0,244.0,1
1699527230,0.0,0.0,0.0,0.0,245.0,1
1699527233,0.0,0.0,0.0,0.0,247.0,1
1699527236,0.0,0.0,0.0,0.0,247.0,1
1699527239,0.0,0.0,0.0,0.0,245.0,1
1699527242,0.0,0.0,0.0,0.0,247.0,1
1699527245,0.0,0.0,0.0,0.0,244.0,1
1699527248,0.0,0.0,0.0,0.0,245.0,1
1699527251,0.0,0.0,0.0,0.0,245.0,1
1699527254,231933.0,0.0,0.0,231933.0,230.0,1
1699527257,23091.333333333332,0.0,23097.666666666668,0.0,204.0,1
1699527260,15668.666666666666,778240.0,15668.666666666666,0.0,202.0,1
1699527263,0.0,778240.0,0.0,0.0,203.0,1
1699527266,396549.0,622592.0,241515.33333333334,155027.3333333333,204.0,1
1699527269,0.0,0.0,0.0,0.0,245.0,1
1699527272,0.0,0.0,0.0,0.0,250.0,1
1699527275,0.0,0.0,0.0,0.0,246.0,1
1699527278,0.0,0.0,0.0,0.0,245.0,1
1699527281,0.0,0.0,0.0,0.0,247.0,1
1699527284,0.0,0.0,0.0,0.0,245.0,1
1699527287,0.0,0.0,0.0,0.0,246.0,1
1699527290,0.0,0.0,0.0,0.0,244.0,1
1699527293,0.0,0.0,0.0,0.0,245.0,1
1699527296,0.0,0.0,0.0,0.0,245.0,1
1699527299,176046.3333333333,0.0,62724.33333333333,113322.0,205.0,1
1699527302,33546.666666666664,0.0,20570.0,12982.333333333332,203.0,1
1699527305,0.0,0.0,0.0,0.0,203.0,1
1699527308,0.0,0.0,0.0,0.0,203.0,1
1699527311,364735.0,649898.6666666667,49566.33333333333,315168.6666666666,203.0,1
1699527314,0.0,0.0,0.0,0.0,217.0,1
1699527317,0.0,0.0,0.0,0.0,240.0,1
1699527320,17638.333333333336,0.0,3926.6666666666665,13705.333333333334,239.0,1
1699527323,0.0,0.0,0.0,0.0,239.0,1
1699527326,0.0,0.0,0.0,0.0,237.0,1
1699527329,0.0,0.0,0.0,0.0,238.0,1
1699527332,0.0,0.0,0.0,0.0,238.0,1
1699527335,0.0,0.0,0.0,0.0,239.0,1
1699527338,0.0,0.0,0.0,0.0,242.0,1
1699527341,0.0,0.0,0.0,0.0,240.0,1
1699527344,212874.0,0.0,66738.0,146136.0,201.0,1
1699527347,0.0,0.0,0.0,0.0,203.0,1
1699527350,0.0,0.0,0.0,0.0,201.0,1
1699527353,0.0,0.0,0.0,0.0,202.0,1
1699527356,363822.0,638976.0,47508.0,316320.0,208.0,1
1699527359,0.0,0.0,0.0,0.0,256.0,1
1699527362,0.0,0.0,0.0,0.0,255.0,1
1699527365,0.0,0.0,0.0,0.0,255.0,1
1699527368,0.0,0.0,0.0,0.0,255.0,1
1699527371,0.0,0.0,0.0,0.0,254.0,1
1699527374,0.0,0.0,0.0,0.0,257.0,1
1699527377,0.0,0.0,0.0,0.0,259.0,1
1699527380,19720.0,0.0,0.0,19713.333333333332,257.0,1
1699527383,0.0,0.0,0.0,0.0,257.0,1
1699527386,84846.66666666666,0.0,0.0,84853.33333333334,255.0,1
1699527389,159220.0,0.0,57462.333333333336,101751.33333333333,204.0,1
1699527392,1095.6666666666665,0.0,247.0,855.0,203.0,1
1699527395,0.0,0.0,0.0,0.0,203.0,1
1699527398,0.0,0.0,0.0,0.0,202.0,1
1699527401,349099.6666666667,726357.3333333334,118661.33333333333,230432.0,219.0,1
1699527404,0.0,0.0,0.0,0.0,286.0,1
1699527407,0.0,0.0,0.0,0.0,287.0,1
1699527410,0.0,0.0,0.0,0.0,288.0,1
1699527413,0.0,0.0,0.0,0.0,289.0,1
1699527416,0.0,0.0,0.0,0.0,282.0,1
1699527419,0.0,0.0,0.0,0.0,288.0,1
1699527422,0.0,0.0,0.0,0.0,288.0,1
1699527425,0.0,0.0,0.0,0.0,290.0,1
1699527428,0.0,0.0,0.0,0.0,289.0,1
1699527431,58374.0,0.0,1866.0,56514.0,266.0,1
1699527434,163693.0,0.0,65229.0,98458.33333333334,205.0,1
1699527437,0.0,0.0,0.0,0.0,206.0,1
1699527440,14495.333333333332,0.0,0.0,14495.333333333332,203.0,1
1699527443,0.0,0.0,0.0,0.0,204.0,1
1699527446,350052.6666666666,603477.3333333333,36419.66666666667,313638.6666666666,208.0,1
1699527449,0.0,0.0,0.0,0.0,302.0,1
1699527452,0.0,0.0,0.0,0.0,301.0,1
1699527455,0.0,0.0,0.0,0.0,302.0,1
1699527458,0.0,0.0,0.0,0.0,303.0,1
1699527461,0.0,0.0,0.0,0.0,302.0,1
1699527464,0.0,0.0,0.0,0.0,303.0,1
1699527467,0.0,0.0,0.0,0.0,299.0,1
1699527470,0.0,0.0,0.0,0.0,303.0,1
1699527473,0.0,0.0,0.0,0.0,295.0,1
1699527476,69736.33333333334,0.0,3768.3333333333335,65961.66666666666,296.0,1
1699527479,152814.0,0.0,39498.0,113316.0,202.0,1
1699527482,1296.0,0.0,288.0,1008.0,203.0,1
1699527485,0.0,0.0,0.0,0.0,205.0,1
1699527488,0.0,0.0,0.0,0.0,202.0,1
1699527491,372252.0,638976.0,43812.0,328440.0,236.0,1
1699527494,0.0,0.0,0.0,0.0,296.0,1
1699527497,0.0,0.0,0.0,0.0,298.0,1
1699527500,16000.0,81920.0,0.0,16006.666666666668,298.0,1
1699527503,0.0,81920.0,0.0,0.0,296.0,1
1699527506,0.0,0.0,0.0,0.0,296.0,1
1699527509,0.0,0.0,0.0,0.0,298.0,1
1699527512,0.0,0.0,0.0,0.0,296.0,1
1699527515,0.0,0.0,0.0,0.0,294.0,1
1699527518,0.0,0.0,0.0,0.0,294.0,1
1699527521,69946.66666666667,0.0,16000.0,53946.66666666667,296.0,1
1699527524,162855.33333333334,0.0,33262.66666666667,129586.33333333333,204.0,1
1699527527,0.0,0.0,0.0,0.0,204.0,1
1699527530,0.0,0.0,0.0,0.0,203.0,1
1699527533,0.0,0.0,0.0,0.0,202.0,1
1699527536,368948.3333333333,648533.3333333334,152367.3333333333,216587.33333333334,213.0,1
1699527539,0.0,0.0,0.0,0.0,295.0,1
1699527542,0.0,0.0,0.0,0.0,297.0,1
1699527545,0.0,0.0,0.0,0.0,297.0,1
1699527548,0.0,0.0,0.0,0.0,294.0,1
1699527551,0.0,0.0,0.0,0.0,296.0,1
1699527554,0.0,0.0,0.0,0.0,297.0,1
1699527557,0.0,0.0,0.0,0.0,294.0,1
1699527560,13758.0,0.0,0.0,13758.0,295.0,1
1699527563,0.0,0.0,0.0,0.0,295.0,1
1699527566,0.0,0.0,0.0,0.0,296.0,1
1699527569,227573.3333333333,0.0,90179.33333333334,137388.33333333334,201.0,1
1699527572,852.0,0.0,192.0,660.0,205.0,1
1699527575,0.0,0.0,0.0,0.0,205.0,1
1699527578,0.0,0.0,0.0,0.0,204.0,1
1699527581,365040.0,663552.0,197790.0,167256.0,204.0,1
1699527584,0.0,0.0,0.0,0.0,260.0,1
1699527587,0.0,0.0,0.0,0.0,259.0,1
1699527590,0.0,0.0,0.0,0.0,258.0,1
1699527593,0.0,0.0,0.0,0.0,264.0,1
1699527596,0.0,0.0,0.0,0.0,261.0,1
1699527599,0.0,0.0,0.0,0.0,260.0,1
1699527602,0.0,0.0,0.0,0.0,260.0,1
1699527605,0.0,0.0,0.0,0.0,259.0,1
1699527608,0.0,0.0,0.0,0.0,260.0,1
1699527611,58878.0,0.0,26982.0,31890.0,260.0,1
1699527614,146959.3333333333,0.0,56190.66666666667,90774.33333333334,205.0,1
1699527617,0.0,0.0,0.0,0.0,203.0,1
1699527620,12784.0,0.0,2856.0,9922.333333333332,204.0,1
1699527623,36266.66666666667,255317.3333333333,26440.666666666664,9831.666666666668,205.0,1
1699527626,14156302.666666666,4382720.0,3144884.0,11011418.666666666,228.0,1
1699527629,0.0,0.0,0.0,0.0,288.0,1
1699527632,0.0,0.0,0.0,0.0,288.0,1
1699527635,0.0,0.0,0.0,0.0,293.0,1
1699527638,0.0,0.0,0.0,0.0,295.0,1
1699527641,0.0,0.0,0.0,0.0,290.0,1
1699527644,0.0,0.0,0.0,0.0,294.0,1
1699527647,0.0,0.0,0.0,0.0,289.0,1
1699527650,0.0,0.0,0.0,0.0,291.0,1
1699527653,0.0,0.0,0.0,0.0,291.0,1
1699527656,188772.0,105130.66666666667,14232.0,174534.0,283.0,1
1699527659,44328.0,105130.66666666667,44328.0,0.0,206.0,1
1699527662,0.0,0.0,0.0,0.0,201.0,1
1699527665,0.0,0.0,0.0,0.0,204.0,1
1699527668,354324.0,614400.0,149838.0,204486.0,204.0,1
1699527671,0.0,0.0,0.0,0.0,333.0,1
1699527674,0.0,0.0,0.0,0.0,351.0,1
1699527677,0.0,0.0,0.0,0.0,351.0,1
1699527680,11873.333333333332,0.0,2660.0,9220.0,353.0,1
1699527683,0.0,0.0,0.0,0.0,351.0,1
1699527686,0.0,0.0,0.0,0.0,352.0,1
1699527689,0.0,0.0,0.0,0.0,351.0,1
1699527692,0.0,0.0,0.0,0.0,355.0,1
1699527695,0.0,0.0,0.0,0.0,353.0,1
1699527698,0.0,0.0,0.0,0.0,355.0,1
1699527701,235517.66666666666,0.0,34611.66666666667,200899.66666666666,214.0,1
1699527704,0.0,0.0,0.0,0.0,208.0,1
1699527707,0.0,0.0,0.0,0.0,205.0,1
1699527710,0.0,0.0,0.0,0.0,205.0,1
1699527713,369600.6666666667,674474.6666666666,126084.0,243523.0,206.0,1
1699527716,0.0,0.0,0.0,0.0,359.0,1
1699527719,0.0,0.0,0.0,0.0,363.0,1
1699527722,0.0,0.0,0.0,0.0,359.0,1
1699527725,0.0,0.0,0.0,0.0,363.0,1
1699527728,0.0,0.0,0.0,0.0,364.0,1
1699527731,0.0,0.0,0.0,0.0,366.0,1
1699527734,0.0,0.0,0.0,0.0,365.0,1
1699527737,0.0,0.0,0.0,0.0,365.0,1
1699527740,10698.0,0.0,2394.0,8304.0,365.0,1
1699527743,55602.0,0.0,20658.0,34944.0,366.0,1
1699527746,146086.6666666667,0.0,14025.0,132056.0,211.0,1
1699527749,0.0,0.0,0.0,0.0,208.0,1
1699527752,0.0,0.0,0.0,0.0,206.0,1
1699527755,0.0,0.0,0.0,0.0,204.0,1
1699527758,350919.6666666666,603477.3333333333,46500.66666666667,304419.0,206.0,1
1699527761,0.0,0.0,0.0,0.0,313.0,1
1699527764,0.0,0.0,0.0,0.0,369.0,1
1699527767,0.0,0.0,0.0,0.0,367.0,1
1699527770,0.0,0.0,0.0,0.0,370.0,1
1699527773,0.0,0.0,0.0,0.0,373.0,1
1699527776,0.0,0.0,0.0,0.0,370.0,1
1699527779,0.0,0.0,0.0,0.0,370.0,1
1699527782,0.0,0.0,0.0,0.0,371.0,1
1699527785,0.0,0.0,0.0,0.0,370.0,1
1699527788,0.0,0.0,0.0,0.0,372.0,1
1699527791,196866.0,0.0,54894.0,141978.0,207.0,1
1699527794,14832.0,0.0,0.0,14826.0,212.0,1
1699527797,0.0,0.0,0.0,0.0,207.0,1
1699527800,13776.0,0.0,804.0,12972.0,203.0,1
1699527803,371496.0,663552.0,85404.0,286092.0,201.0,1
1699527806,0.0,0.0,0.0,0.0,369.0,1
1699527809,0.0,0.0,0.0,0.0,371.0,1
1699527812,0.0,0.0,0.0,0.0,372.0,1
1699527815,0.0,0.0,0.0,0.0,371.0,1
1699527818,0.0,0.0,0.0,0.0,371.0,1
1699527821,0.0,0.0,0.0,0.0,375.0,1
1699527824,0.0,0.0,0.0,0.0,373.0,1
1699527827,0.0,0.0,0.0,0.0,373.0,1
1699527830,0.0,0.0,0.0,0.0,374.0,1
1699527833,0.0,0.0,0.0,0.0,374.0,1
1699527836,235093.33333333334,0.0,40432.0,194667.66666666666,212.0,1
1699527839,12552.666666666666,0.0,2805.6666666666665,9740.666666666666,209.0,1
1699527842,0.0,0.0,0.0,0.0,209.0,1
1699527845,0.0,0.0,0.0,0.0,205.0,1
1699527848,337671.0,580266.6666666667,85476.0,252200.6666666667,205.0,1
1699527851,14040710.333333334,4037290.6666666665,3141142.0,10899568.333333334,224.0,1
1699527854,0.0,0.0,0.0,0.0,229.0,1
1699527857,0.0,0.0,0.0,0.0,228.0,1
1699527860,16452.0,0.0,16452.0,0.0,228.0,1
1699527863,0.0,0.0,0.0,0.0,229.0,1
1699527866,0.0,0.0,0.0,0.0,232.0,1
1699527869,0.0,0.0,0.0,0.0,232.0,1
1699527872,0.0,0.0,0.0,0.0,233.0,1
1699527875,0.0,0.0,0.0,0.0,233.0,1
1699527878,77899.0,598016.0,28850.333333333336,49046.0,231.0,1
1699527881,172001.0,565248.0,5145.666666666666,166858.0,201.0,1
1699527884,0.0,0.0,0.0,0.0,207.0,1
1699527887,0.0,0.0,0.0,0.0,203.0,1
1699527890,0.0,0.0,0.0,0.0,203.0,1
1699527893,358535.6666666666,533845.3333333334,105779.66666666666,252756.0,214.0,1
1699527896,0.0,0.0,0.0,0.0,236.0,1
1699527899,0.0,0.0,0.0,0.0,235.0,1
1699527902,0.0,0.0,0.0,0.0,235.0,1
1699527905,0.0,0.0,0.0,0.0,235.0,1
1699527908,0.0,0.0,0.0,0.0,240.0,1
1699527911,0.0,0.0,0.0,0.0,234.0,1
1699527914,0.0,0.0,0.0,0.0,236.0,1
1699527917,0.0,0.0,0.0,0.0,238.0,1
1699527920,19418.0,940714.6666666666,19411.666666666664,0.0,234.0,1
1699527923,81516.33333333333,940714.6666666666,58722.666666666664,22800.0,235.0,1
1699527926,168972.0,895658.6666666666,68046.0,100926.0,204.0,1
1699527929,0.0,0.0,0.0,0.0,201.0,1
1699527932,0.0,0.0,0.0,0.0,203.0,1
1699527935,41496.0,745472.0,23088.0,18402.0,203.0,1
1699527938,14447546.333333334,4784128.0,3279055.0,11168491.0,225.0,1
1699527941,0.0,0.0,0.0,0.0,249.0,1
1699527944,0.0,0.0,0.0,0.0,248.0,1
1699527947,0.0,0.0,0.0,0.0,247.0,1
1699527950,0.0,0.0,0.0,0.0,248.0,1
1699527953,0.0,0.0,0.0,0.0,247.0,1
1699527956,0.0,0.0,0.0,0.0,247.0,1
1699527959,0.0,0.0,0.0,0.0,248.0,1
1699527962,0.0,0.0,0.0,0.0,247.0,1
1699527965,0.0,0.0,0.0,0.0,248.0,1
1699527968,75560.0,0.0,4486.666666666667,71080.0,242.0,1
1699527971,176168.0,0.0,56784.666666666664,119383.33333333333,204.0,1
1699527974,0.0,0.0,0.0,0.0,204.0,1
1699527977,0.0,0.0,0.0,0.0,205.0,1
1699527980,51433.0,1789952.0,51433.0,0.0,203.0,1
1699527983,14493870.666666666,5829973.333333334,3263196.333333333,11230667.666666666,228.0,1
1699527986,0.0,0.0,0.0,0.0,253.0,1
1699527989,0.0,0.0,0.0,0.0,253.0,1
1699527992,0.0,0.0,0.0,0.0,254.0,1
1699527995,0.0,0.0,0.0,0.0,258.0,1
1699527998,0.0,0.0,0.0,0.0,256.0,1
1699528001,0.0,0.0,0.0,0.0,255.0,1
1699528004,0.0,0.0,0.0,0.0,251.0,1
1699528007,0.0,0.0,0.0,0.0,250.0,1
1699528010,0.0,0.0,0.0,0.0,253.0,1
1699528013,63648.0,0.0,3060.0,60588.0,251.0,1
1699528016,148942.6666666667,0.0,0.0,148942.6666666667,205.0,1
1699528019,0.0,0.0,0.0,0.0,204.0,1
1699528022,0.0,0.0,0.0,0.0,203.0,1
1699528025,0.0,0.0,0.0,0.0,208.0,1
1699528028,343252.6666666666,557056.0,117243.33333333334,226015.0,211.0,1
1699528031,0.0,0.0,0.0,0.0,244.0,1
1699528034,0.0,0.0,0.0,0.0,239.0,1
1699528037,0.0,0.0,0.0,0.0,239.0,1
1699528040,11016.0,798720.0,2474.0,8541.333333333334,240.0,1
1699528043,7084.666666666667,798720.0,1592.0,5493.333333333334,239.0,1
1699528046,0.0,0.0,0.0,0.0,238.0,1
1699528049,0.0,0.0,0.0,0.0,237.0,1
1699528052,0.0,0.0,0.0,0.0,239.0,1
1699528055,0.0,0.0,0.0,0.0,238.0,1
1699528058,79876.0,0.0,52953.0,26923.0,239.0,1
1699528061,156678.0,0.0,51504.0,105174.0,205.0,1
1699528064,0.0,0.0,0.0,0.0,201.0,1
1699528067,0.0,0.0,0.0,0.0,204.0,1
1699528070,0.0,0.0,0.0,0.0,203.0,1
1699528073,353064.0,638976.0,136962.0,216096.0,205.0,1
1699528076,0.0,0.0,0.0,0.0,238.0,1
1699528079,0.0,0.0,0.0,0.0,238.0,1
1699528082,0.0,0.0,0.0,0.0,240.0,1
1699528085,0.0,0.0,0.0,0.0,241.0,1
1699528088,0.0,0.0,0.0,0.0,236.0,1
1699528091,0.0,0.0,0.0,0.0,238.0,1
1699528094,0.0,0.0,0.0,0.0,240.0,1
1699528097,0.0,0.0,0.0,0.0,240.0,1
1699528100,9486.666666666666,819200.0,0.0,9486.666666666666,240.0,1
1699528103,76060.0,819200.0,486.66666666666663,75573.33333333333,244.0,1
1699528106,151436.3333333333,778240.0,30767.333333333332,120669.0,204.0,1
1699528109,0.0,0.0,0.0,0.0,202.0,1
1699528112,0.0,0.0,0.0,0.0,203.0,1
1699528115,0.0,0.0,0.0,0.0,205.0,1
1699528118,406948.3333333333,648533.3333333334,81662.0,325292.6666666667,220.0,1
1699528121,0.0,0.0,0.0,0.0,237.0,1
1699528124,0.0,0.0,0.0,0.0,239.0,1
1699528127,0.0,0.0,0.0,0.0,238.0,1
1699528130,0.0,0.0,0.0,0.0,245.0,1
1699528133,0.0,0.0,0.0,0.0,240.0,1
1699528136,0.0,0.0,0.0,0.0,239.0,1
1699528139,0.0,0.0,0.0,0.0,238.0,1
1699528142,0.0,0.0,0.0,0.0,238.0,1
1699528145,0.0,0.0,0.0,0.0,237.0,1
1699528148,66660.0,0.0,30286.666666666664,36373.333333333336,234.0,1
1699528151,166053.3333333333,0.0,27633.333333333336,138420.0,204.0,1
1699528154,0.0,0.0,0.0,0.0,202.0,1
1699528157,0.0,0.0,0.0,0.0,203.0,1
1699528160,143720.0,81920.0,50406.66666666667,93306.66666666666,203.0,1
1699528163,14547745.0,4588885.333333333,3248248.666666667,11299503.0,261.0,1
1699528166,0.0,0.0,0.0,0.0,256.0,1
1699528169,0.0,0.0,0.0,0.0,258.0,1
1699528172,0.0,0.0,0.0,0.0,257.0,1
1699528175,0.0,0.0,0.0,0.0,257.0,1
1699528178,0.0,0.0,0.0,0.0,257.0,1
1699528181,0.0,0.0,0.0,0.0,255.0,1
1699528184,0.0,0.0,0.0,0.0,258.0,1
1699528187,0.0,0.0,0.0,0.0,257.0,1
1699528190,0.0,0.0,0.0,0.0,257.0,1
1699528193,204697.0,0.0,45469.33333333333,159227.6666666667,225.0,1
1699528196,10472.0,0.0,2351.666666666667,8114.666666666666,204.0,1
1699528199,0.0,0.0,0.0,0.0,204.0,1
1699528202,0.0,0.0,0.0,0.0,203.0,1
1699528205,357266.3333333334,580266.6666666667,100470.0,256796.3333333333,205.0,1
1699528208,0.0,0.0,0.0,0.0,290.0,1
1699528211,0.0,0.0,0.0,0.0,286.0,1
1699528214,0.0,0.0,0.0,0.0,287.0,1
1699528217,0.0,0.0,0.0,0.0,286.0,1
1699528220,0.0,0.0,0.0,0.0,288.0,1
1699528223,15067.0,0.0,3388.3333333333335,11678.666666666666,286.0,1
