timestamp,kubelet_cpu_usage,kubelet_memory_bytes,platform_power,node_type
1699528538,0.3333333333333333,43690.666666666664,358.0,1
1699528541,0.0,916138.6666666667,357.0,1
1699528544,0.0,2730.6666666666665,358.0,1
1699528547,0.0,0.0,359.0,1
1699528550,0.0,30037.333333333336,219.0,1
1699528553,0.3333333333333333,383658.6666666666,209.0,1
1699528556,0.6666666666666666,793258.6666666667,205.0,1
1699528559,0.3333333333333333,0.0,205.0,1
1699528562,0.0,4096.0,210.0,1
1699528565,29.333333333333332,22497962.666666664,323.0,1
1699528568,31.333333333333332,22712320.0,353.0,1
1699528571,30.666666666666668,23396352.0,353.0,1
1699528574,31.666666666666664,0.0,355.0,1
1699528577,30.0,0.0,353.0,1
1699528580,31.666666666666664,562517.3333333334,355.0,1
1699528583,5.333333333333333,80554.66666666666,356.0,1
1699528586,0.0,45056.0,355.0,1
1699528589,0.0,223914.6666666667,356.0,1
1699528592,0.0,0.0,356.0,1
1699528595,0.0,45056.00000000001,234.0,1
1699528598,0.0,0.0,208.0,1
1699528601,0.0,46421.333333333336,206.0,1
1699528604,0.0,0.0,202.0,1
1699528607,0.0,46421.333333333336,204.0,1
1699528610,29.666666666666668,22727338.666666664,346.0,1
1699528613,31.0,22451541.333333332,350.0,1
1699528616,30.666666666666664,312661.3333333334,352.0,1
1699528619,31.333333333333332,333141.3333333334,351.0,1
1699528622,31.0,45056.0,354.0,1
1699528625,22.0,0.0,355.0,1
1699528628,0.3333333333333333,161109.3333333333,356.0,1
1699528631,0.0,2730.6666666666665,356.0,1
1699528634,0.0,0.0,355.0,1
1699528637,0.0,152917.33333333334,358.0,1
1699528640,0.0,39594.666666666664,252.0,1
1699528643,0.3333333333333333,58709.333333333336,211.0,1
1699528646,0.0,233472.0,206.0,1
1699528649,0.0,0.0,204.0,1
1699528652,0.3333333333333333,114688.0,202.0,1
1699528655,3.6666666666666665,3559424.0,232.0,1
1699528658,4.333333333333333,3675477.333333333,234.0,1
1699528661,4.0,0.0,226.0,1
1699528664,4.0,102400.0,232.0,1
1699528667,4.333333333333334,0.0,227.0,1
1699528670,3.3333333333333335,45056.0,229.0,1
1699528673,0.0,46421.333333333336,227.0,1
1699528676,0.3333333333333333,1365.3333333333333,224.0,1
1699528679,0.0,2730.6666666666665,227.0,1
1699528682,0.3333333333333333,6826.666666666667,228.0,1
1699528685,0.3333333333333333,43690.66666666667,201.0,1
1699528688,0.3333333333333333,144725.3333333333,202.0,1
1699528691,0.0,0.0,204.0,1
1699528694,0.0,126976.00000000001,204.0,1
1699528697,0.0,91477.33333333334,209.0,1
1699528700,8.333333333333334,774144.0,242.0,1
1699528703,8.0,1365.3333333333333,236.0,1
1699528706,8.0,978944.0,241.0,1
1699528709,4.333333333333333,0.0,230.0,1
1699528712,0.0,9557.333333333334,232.0,1
1699528715,0.0,43690.66666666667,235.0,1
1699528718,0.6666666666666666,273066.6666666666,235.0,1
1699528721,0.3333333333333333,1365.3333333333333,233.0,1
1699528724,38.666666666666664,161109.33333333334,234.0,1
1699528727,0.3333333333333333,0.0,238.0,1
1699528730,0.0,42325.333333333336,204.0,1
1699528733,0.0,0.0,203.0,1
1699528736,0.6666666666666666,125610.66666666667,203.0,1
1699528739,0.0,286720.0,201.0,1
1699528742,0.3333333333333333,87381.33333333334,213.0,1
1699528745,15.0,0.0,244.0,1
1699528748,15.0,46421.333333333336,246.0,1
1699528751,15.0,75093.33333333333,245.0,1
1699528754,7.666666666666667,0.0,246.0,1
1699528757,0.0,35498.666666666664,244.0,1
1699528760,0.0,0.0,246.0,1
1699528763,0.3333333333333333,90112.0,246.0,1
1699528766,0.0,38229.333333333336,244.0,1
1699528769,0.3333333333333333,146090.6666666667,247.0,1
1699528772,0.3333333333333333,4096.0,227.0,1
1699528775,0.0,132437.33333333334,202.0,1
1699528778,0.0,0.0,202.0,1
1699528781,0.3333333333333333,8192.0,203.0,1
1699528784,0.0,12288.0,204.0,1
1699528787,0.0,1239722.6666666667,210.0,1
1699528790,24.0,0.0,254.0,1
1699528793,24.0,0.0,250.0,1
1699528796,19.333333333333332,10922.666666666666,253.0,1
1699528799,0.0,0.0,253.0,1
1699528802,0.0,102400.0,255.0,1
1699528805,0.3333333333333333,262144.0,255.0,1
1699528808,0.0,0.0,255.0,1
1699528811,0.0,81920.0,254.0,1
1699528814,0.0,4095.9999999999995,253.0,1
1699528817,0.3333333333333333,193877.33333333334,263.0,1
1699528820,0.3333333333333333,4095.9999999999995,204.0,1
1699528823,0.0,0.0,206.0,1
1699528826,0.3333333333333333,464213.3333333334,204.0,1
1699528829,0.0,101034.66666666667,203.0,1
1699528832,0.3333333333333333,282624.0,228.0,1
1699528835,30.666666666666668,2730.6666666666665,238.0,1
1699528838,30.333333333333332,0.0,243.0,1
1699528841,31.333333333333332,890197.3333333334,239.0,1
1699528844,30.666666666666668,30037.333333333336,240.0,1
1699528847,30.333333333333332,0.0,240.0,1
1699528850,31.333333333333332,98304.0,240.0,1
1699528853,0.3333333333333333,20480.0,238.0,1
1699528856,0.3333333333333333,245760.0,240.0,1
1699528859,0.3333333333333333,282624.0,242.0,1
1699528862,0.3333333333333333,0.0,241.0,1
1699528865,0.0,55978.666666666664,203.0,1
1699528868,0.3333333333333333,42325.333333333336,201.0,1
1699528871,0.0,0.0,203.0,1
1699528874,0.6666666666666666,5461.333333333333,201.0,1
1699528877,0.9999999999999999,312661.3333333333,213.0,1
1699528880,30.666666666666668,0.0,245.0,1
1699528883,31.0,0.0,241.0,1
1699528886,30.333333333333332,0.0,241.0,1
1699528889,31.0,234837.3333333333,240.0,1
1699528892,1.3333333333333333,255317.3333333333,241.0,1
1699528895,0.0,2730.6666666666665,240.0,1
1699528898,0.0,0.0,241.0,1
1699528901,0.0,0.0,238.0,1
1699528904,0.6666666666666666,475136.0,240.0,1
1699528907,0.0,46421.33333333333,242.0,1
1699528910,0.3333333333333333,35498.666666666664,201.0,1
1699528913,0.0,49152.0,201.0,1
1699528916,0.3333333333333333,95573.33333333334,201.0,1
1699528919,0.0,309930.6666666667,203.0,1
1699528922,0.0,15018.666666666668,207.0,1
1699528925,4.0,361813.3333333333,236.0,1
1699528928,4.0,0.0,242.0,1
1699528931,4.666666666666667,712704.0000000001,235.0,1
1699528934,4.333333333333333,0.0,238.0,1
1699528937,3.0,155648.0,238.0,1
1699528940,0.0,79189.33333333334,242.0,1
1699528943,0.0,131072.0,240.0,1
1699528946,0.0,353621.3333333333,234.0,1
1699528949,0.0,0.0,236.0,1
1699528952,0.3333333333333333,144725.33333333334,241.0,1
1699528955,0.0,121514.66666666666,206.0,1
1699528958,0.0,4096.0,204.0,1
1699528961,0.0,43690.666666666664,202.0,1
1699528964,0.3333333333333333,131072.0,203.0,1
1699528967,5.0,6318762.666666667,228.0,1
1699528970,8.333333333333334,6826.666666666667,255.0,1
1699528973,8.0,214357.33333333334,254.0,1
1699528976,8.0,376832.0,252.0,1
1699528979,8.0,99669.33333333333,255.0,1
1699528982,1.3333333333333333,43690.666666666664,255.0,1
1699528985,0.6666666666666666,187050.6666666667,256.0,1
1699528988,0.0,9557.333333333332,253.0,1
1699528991,0.0,49152.0,254.0,1
1699528994,0.3333333333333333,189781.33333333334,254.0,1
1699528997,0.3333333333333333,536576.0,246.0,1
1699529000,0.0,8191.999999999999,205.0,1
1699529003,0.0,0.0,201.0,1
1699529006,0.0,2730.6666666666665,203.0,1
1699529009,0.3333333333333333,165205.33333333334,202.0,1
1699529012,14.0,11218944.0,282.0,1
1699529015,15.0,11179349.333333334,281.0,1
1699529018,14.666666666666666,11179349.333333334,284.0,1
1699529021,15.0,95573.33333333333,281.0,1
1699529024,13.0,0.0,282.0,1
1699529027,0.6666666666666666,464213.3333333333,277.0,1
1699529030,0.3333333333333333,32768.0,283.0,1
1699529033,0.0,0.0,282.0,1
1699529036,0.3333333333333333,30037.333333333336,281.0,1
1699529039,0.0,165205.33333333334,283.0,1
1699529042,0.6666666666666666,90112.0,202.0,1
1699529045,0.0,192512.0,204.0,1
1699529048,0.0,8192.0,204.0,1
1699529051,0.0,288085.3333333334,203.0,1
1699529054,0.3333333333333333,72362.66666666667,206.0,1
1699529057,23.666666666666668,0.0,292.0,1
1699529060,24.0,6826.666666666666,293.0,1
1699529063,24.0,1365.3333333333333,290.0,1
1699529066,12.333333333333334,270336.0,292.0,1
1699529069,0.0,432810.6666666666,287.0,1
1699529072,0.0,0.0,287.0,1
1699529075,0.3333333333333333,94208.0,288.0,1
1699529078,87.33333333333333,1365.3333333333333,296.0,1
1699529081,0.0,1365.3333333333333,287.0,1
1699529084,0.0,10922.666666666666,291.0,1
1699529087,0.0,38229.333333333336,204.0,1
1699529090,0.0,214357.3333333333,203.0,1
1699529093,0.3333333333333333,247125.33333333334,203.0,1
1699529096,0.6666666666666666,274432.0,203.0,1
1699529099,0.0,17749.333333333332,208.0,1
1699529102,31.0,408234.6666666667,284.0,1
1699529105,31.0,282624.0,287.0,1
1699529108,31.333333333333332,68266.66666666666,287.0,1
1699529111,30.666666666666668,57344.0,288.0,1
1699529114,7.333333333333333,0.0,287.0,1
1699529117,0.0,0.0,286.0,1
1699529120,0.3333333333333333,262144.0,287.0,1
1699529123,0.0,0.0,289.0,1
1699529126,119.0,45056.0,286.0,1
1699529129,0.0,2730.6666666666665,286.0,1
1699529132,0.0,46421.33333333333,204.0,1
1699529135,0.3333333333333333,0.0,205.0,1
1699529138,0.0,38229.333333333336,205.0,1
1699529141,0.0,55978.66666666667,204.0,1
1699529144,0.3333333333333333,5461.333333333333,201.0,1
1699529147,31.333333333333332,22708223.999999996,288.0,1
1699529150,31.666666666666668,22945792.0,286.0,1
1699529153,30.666666666666664,128341.33333333333,286.0,1
1699529156,30.666666666666668,49152.0,285.0,1
1699529159,1.3333333333333333,222549.33333333334,285.0,1
1699529162,0.0,6826.666666666666,287.0,1
1699529165,0.3333333333333333,1327104.0000000002,287.0,1
1699529168,0.6666666666666666,312661.3333333333,286.0,1
1699529171,0.3333333333333333,0.0,289.0,1
1699529174,169.0,0.0,287.0,1
1699529177,0.0,266240.0,201.0,1
1699529180,0.0,176128.0,204.0,1
1699529183,0.3333333333333333,506538.6666666667,204.0,1
1699529186,0.0,1365.3333333333333,203.0,1
1699529189,0.0,87381.33333333333,202.0,1
1699529192,4.0,3507541.3333333335,258.0,1
1699529195,4.333333333333333,38229.333333333336,257.0,1
1699529198,4.0,53248.0,256.0,1
1699529201,4.0,0.0,258.0,1
1699529204,0.6666666666666666,233472.0,255.0,1
1699529207,0.0,1365.3333333333333,256.0,1
1699529210,0.6666666666666666,723626.6666666666,257.0,1
1699529213,0.3333333333333333,6826.666666666667,257.0,1
1699529216,0.3333333333333333,51882.666666666664,255.0,1
1699529219,0.0,0.0,258.0,1
1699529222,0.0,88746.66666666666,202.0,1
1699529225,0.6666666666666666,106496.0,203.0,1
1699529228,0.0,10922.666666666666,201.0,1
1699529231,0.3333333333333333,88746.66666666667,204.0,1
1699529234,0.0,0.0,210.0,1
1699529237,8.0,9557.333333333334,286.0,1
1699529240,8.666666666666668,0.0,285.0,1
1699529243,8.0,53248.0,287.0,1
1699529246,8.0,10922.666666666666,288.0,1
1699529249,1.6666666666666665,226645.33333333334,284.0,1
1699529252,0.0,2730.6666666666665,284.0,1
1699529255,0.0,279893.3333333334,291.0,1
1699529258,0.3333333333333333,488789.3333333333,286.0,1
1699529261,36.0,83285.33333333333,286.0,1
1699529264,0.3333333333333333,177493.33333333334,289.0,1
1699529267,0.3333333333333333,1365.3333333333333,205.0,1
1699529270,0.0,13653.333333333334,204.0,1
1699529273,0.3333333333333333,681301.3333333334,205.0,1
1699529276,0.3333333333333333,12288.0,203.0,1
1699529279,9.0,11209386.666666666,274.0,1
1699529282,15.0,11262634.666666666,338.0,1
1699529285,15.666666666666668,11294037.333333332,345.0,1
1699529288,15.0,11209386.666666666,345.0,1
1699529291,15.0,80554.66666666667,344.0,1
1699529294,0.0,0.0,343.0,1
1699529297,0.0,133802.6666666667,344.0,1
1699529300,0.0,2730.6666666666665,344.0,1
1699529303,0.3333333333333333,38229.333333333336,346.0,1
1699529306,0.0,4096.0,347.0,1
1699529309,0.0,20480.0,302.0,1
1699529312,0.0,5461.333333333333,207.0,1
1699529315,0.0,4096.0,206.0,1
1699529318,0.3333333333333333,102400.0,206.0,1
1699529321,0.0,55978.666666666664,204.0,1
1699529324,21.0,17212757.333333332,346.0,1
1699529327,24.333333333333336,17220949.333333332,351.0,1
1699529330,24.333333333333332,17212757.333333332,351.0,1
1699529333,24.0,0.0,350.0,1
1699529336,3.666666666666667,113322.66666666666,353.0,1
1699529339,0.3333333333333333,1365.3333333333333,356.0,1
1699529342,0.0,1365.3333333333333,353.0,1
1699529345,0.0,32768.0,355.0,1
1699529348,0.0,1365.3333333333333,356.0,1
1699529351,121.33333333333333,35498.666666666664,351.0,1
1699529354,0.0,737280.0,246.0,1
1699529357,0.3333333333333333,91477.33333333334,208.0,1
1699529360,0.0,0.0,204.0,1
1699529363,0.3333333333333333,146090.66666666666,204.0,1
1699529366,0.3333333333333333,1365.3333333333333,203.0,1
1699529369,25.333333333333332,22854314.666666668,319.0,1
1699529372,31.0,22674090.666666668,357.0,1
1699529375,31.333333333333332,22698666.666666668,357.0,1
1699529378,30.333333333333332,22904832.0,357.0,1
1699529381,31.0,58709.33333333333,358.0,1
1699529384,26.666666666666664,283989.3333333333,357.0,1
1699529387,0.0,0.0,359.0,1
1699529390,0.0,6826.666666666666,359.0,1
1699529393,0.0,139264.0,358.0,1
1699529396,0.0,2730.6666666666665,361.0,1
1699529399,0.0,0.0,213.0,1
1699529402,0.0,346794.6666666667,212.0,1
1699529405,0.0,0.0,208.0,1
1699529408,0.3333333333333333,0.0,204.0,1
1699529411,0.0,0.0,204.0,1
1699529414,25.666666666666664,22754645.333333332,324.0,1
1699529417,30.666666666666668,22663168.0,358.0,1
1699529420,31.666666666666668,22665898.666666668,356.0,1
1699529423,31.333333333333332,157013.3333333333,360.0,1
1699529426,2.0,46421.333333333336,357.0,1
1699529429,0.0,1365.3333333333333,358.0,1
1699529432,0.0,1365.3333333333333,362.0,1
1699529435,115.0,204800.0,360.0,1
1699529438,0.3333333333333333,0.0,358.0,1
1699529441,0.0,36864.0,358.0,1
1699529444,0.0,0.0,217.0,1
1699529447,0.0,107861.33333333334,206.0,1
1699529450,0.0,454656.0,208.0,1
1699529453,0.0,36864.0,205.0,1
1699529456,0.3333333333333333,264874.6666666667,201.0,1
1699529459,3.3333333333333335,3663189.3333333335,225.0,1
1699529462,4.333333333333334,3781973.3333333335,230.0,1
1699529465,4.0,0.0,229.0,1
1699529468,3.0,0.0,226.0,1
1699529471,0.3333333333333333,552960.0,228.0,1
1699529474,0.0,113322.66666666667,230.0,1
1699529477,0.0,322218.6666666667,230.0,1
1699529480,0.0,146090.6666666667,227.0,1
1699529483,0.3333333333333333,0.0,227.0,1
1699529486,21.666666666666668,245760.0,229.0,1
1699529489,0.6666666666666666,228010.66666666666,212.0,1
1699529492,0.0,0.0,206.0,1
1699529495,0.0,241664.0,204.0,1
1699529498,0.3333333333333333,42325.333333333336,203.0,1
1699529501,0.0,0.0,204.0,1
1699529504,6.666666666666666,6578176.0,236.0,1
1699529507,9.0,6608213.333333333,235.0,1
1699529510,8.0,6602752.0,239.0,1
1699529513,6.666666666666667,237568.0,235.0,1
1699529516,0.0,0.0,240.0,1
1699529519,0.3333333333333333,84650.66666666667,234.0,1
1699529522,0.3333333333333333,157013.33333333334,236.0,1
1699529525,0.0,0.0,236.0,1
1699529528,0.0,38229.333333333336,235.0,1
1699529531,44.0,45056.0,237.0,1
1699529534,0.0,170666.66666666666,221.0,1
1699529537,0.0,5461.333333333333,205.0,1
1699529540,0.6666666666666666,0.0,203.0,1
1699529543,0.0,0.0,205.0,1
1699529546,0.0,120149.33333333334,204.0,1
1699529549,11.0,11711829.333333334,251.0,1
1699529552,15.666666666666668,11711829.333333334,248.0,1
1699529555,14.666666666666666,11711829.333333334,251.0,1
1699529558,15.333333333333334,12240213.333333334,251.0,1
1699529561,6.0,53248.0,250.0,1
1699529564,0.0,45056.0,248.0,1
1699529567,0.0,45056.0,251.0,1
1699529570,0.6666666666666666,47786.66666666667,250.0,1
1699529573,0.3333333333333333,87381.33333333334,250.0,1
1699529576,82.66666666666666,131072.0,249.0,1
1699529579,0.0,5461.333333333333,243.0,1
1699529582,0.0,10922.666666666666,204.0,1
1699529585,0.0,271701.3333333334,203.0,1
1699529588,0.0,0.0,202.0,1
1699529591,0.3333333333333333,125610.66666666667,203.0,1
1699529594,15.666666666666668,18438826.666666664,237.0,1
1699529597,24.333333333333336,19111936.0,252.0,1
1699529600,23.666666666666668,18345984.0,252.0,1
1699529603,24.333333333333332,18306389.333333332,250.0,1
1699529606,15.666666666666666,15018.666666666666,255.0,1
1699529609,0.3333333333333333,24576.0,250.0,1
1699529612,0.0,0.0,256.0,1
1699529615,0.6666666666666666,632149.3333333333,255.0,1
1699529618,0.3333333333333333,6826.666666666666,255.0,1
1699529621,0.0,0.0,256.0,1
1699529624,0.0,0.0,268.0,1
1699529627,0.0,1365.3333333333333,204.0,1
1699529630,0.0,290816.0,202.0,1
1699529633,0.0,57344.00000000001,204.0,1
1699529636,0.3333333333333333,233472.0,204.0,1
1699529639,18.333333333333332,23805952.0,233.0,1
1699529642,30.333333333333332,23820970.666666668,237.0,1
1699529645,30.666666666666668,23793664.0,234.0,1
1699529648,31.0,167936.0,236.0,1
1699529651,30.333333333333332,8192.0,236.0,1
1699529654,30.0,430080.0,238.0,1
1699529657,0.0,1365.3333333333333,238.0,1
1699529660,0.0,50517.333333333336,237.0,1
1699529663,0.0,0.0,239.0,1
1699529666,0.3333333333333333,87381.33333333333,238.0,1
1699529669,0.6666666666666666,192512.0,273.0,1
1699529672,0.0,132437.3333333333,205.0,1
1699529675,0.0,166570.66666666666,201.0,1
1699529678,0.0,0.0,205.0,1
1699529681,0.0,0.0,205.0,1
1699529684,0.6666666666666666,1365.3333333333333,215.0,1
1699529687,30.666666666666664,49152.0,237.0,1
1699529690,30.666666666666668,13653.333333333332,237.0,1
1699529693,30.666666666666668,45056.0,238.0,1
1699529696,1.3333333333333333,45056.0,236.0,1
1699529699,0.3333333333333333,0.0,237.0,1
1699529702,0.0,50517.333333333336,235.0,1
1699529705,107.33333333333333,258048.0,238.0,1
1699529708,0.0,46421.333333333336,235.0,1
1699529711,0.3333333333333333,4096.0,236.0,1
1699529714,0.0,1365.3333333333333,236.0,1
1699529717,0.3333333333333333,176128.0,201.0,1
1699529720,0.3333333333333333,176128.0,205.0,1
1699529723,0.0,0.0,203.0,1
1699529726,0.0,6826.666666666667,203.0,1
1699529729,0.0,232106.66666666666,206.0,1
1699529732,4.333333333333334,42325.333333333336,242.0,1
1699529735,4.333333333333334,0.0,240.0,1
1699529738,4.333333333333334,4095.9999999999995,242.0,1
1699529741,0.3333333333333333,386389.3333333333,245.0,1
1699529744,0.0,0.0,241.0,1
1699529747,0.3333333333333333,98304.0,239.0,1
1699529750,0.0,118784.0,239.0,1
1699529753,0.0,43690.666666666664,238.0,1
1699529756,22.333333333333332,293546.6666666667,241.0,1
1699529759,0.3333333333333333,268970.6666666667,240.0,1
1699529762,0.3333333333333333,86016.0,201.0,1
1699529765,0.0,0.0,204.0,1
1699529768,0.0,50517.33333333333,204.0,1
1699529771,0.0,178858.66666666666,203.0,1
1699529774,0.3333333333333333,1365.3333333333333,209.0,1
1699529777,8.0,53248.0,259.0,1
1699529780,8.0,88746.66666666667,264.0,1
1699529783,8.333333333333334,214357.33333333334,261.0,1
1699529786,8.666666666666666,476501.3333333334,257.0,1
1699529789,0.3333333333333333,0.0,259.0,1
1699529792,0.0,6826.666666666666,258.0,1
1699529795,0.3333333333333333,352256.0,259.0,1
1699529798,0.0,4096.0,261.0,1
1699529801,0.3333333333333333,241664.00000000003,263.0,1
1699529804,0.0,46421.333333333336,260.0,1
1699529807,0.0,0.0,203.0,1
1699529810,0.0,94208.0,204.0,1
1699529813,0.3333333333333333,9557.333333333334,204.0,1
1699529816,0.0,103765.33333333333,204.0,1
1699529819,0.0,409600.0,206.0,1
1699529822,17.0,11778730.666666666,295.0,1
1699529825,15.0,11778730.666666666,288.0,1
1699529828,15.0,188416.0,289.0,1
1699529831,15.333333333333334,0.0,291.0,1
1699529834,15.333333333333334,8192.0,288.0,1
1699529837,1.0,0.0,290.0,1
1699529840,0.0,1365.3333333333333,289.0,1
1699529843,0.0,2730.6666666666665,288.0,1
1699529846,0.0,338602.6666666666,287.0,1
1699529849,73.66666666666666,90112.0,290.0,1
1699529852,0.0,1365.3333333333333,203.0,1
1699529855,0.3333333333333333,94208.0,205.0,1
1699529858,0.0,0.0,205.0,1
1699529861,0.3333333333333333,292181.3333333334,203.0,1
1699529864,0.3333333333333333,4096.0,209.0,1
1699529867,25.333333333333332,18168490.666666668,269.0,1
1699529870,23.666666666666668,18164394.666666664,289.0,1
1699529873,24.333333333333332,18213546.666666668,296.0,1
1699529876,23.666666666666668,18198528.0,295.0,1
1699529879,8.666666666666668,151552.0,294.0,1
1699529882,0.0,271701.3333333334,295.0,1
1699529885,0.3333333333333333,124245.33333333333,295.0,1
1699529888,87.66666666666667,0.0,291.0,1
1699529891,0.0,232106.6666666667,295.0,1
1699529894,0.0,12288.0,295.0,1
1699529897,0.3333333333333333,0.0,207.0,1
1699529900,0.0,244394.66666666666,204.0,1
1699529903,0.0,46421.33333333333,205.0,1
1699529906,0.0,49152.0,204.0,1
1699529909,0.0,629418.6666666667,203.0,1
1699529912,30.333333333333332,23441408.0,277.0,1
1699529915,30.666666666666668,23441408.0,279.0,1
1699529918,31.0,23486464.0,280.0,1
1699529921,8.333333333333334,143360.0,280.0,1
1699529924,0.0,0.0,274.0,1
1699529927,0.0,2730.6666666666665,280.0,1
1699529930,0.3333333333333333,180224.0,279.0,1
1699529933,128.0,12288.0,278.0,1
1699529936,0.3333333333333333,139264.0,273.0,1
1699529939,0.0,0.0,279.0,1
1699529942,0.0,4096.0,211.0,1
1699529945,0.0,0.0,207.0,1
1699529948,0.3333333333333333,144725.3333333333,207.0,1
1699529951,0.0,61440.0,204.0,1
1699529954,0.3333333333333333,53248.0,204.0,1
1699529957,30.0,23444138.666666664,283.0,1
1699529960,30.333333333333332,23442773.333333332,277.0,1
1699529963,31.0,23442773.333333332,277.0,1
1699529966,31.333333333333332,23448234.666666664,280.0,1
1699529969,30.333333333333332,62805.333333333336,278.0,1
1699529972,17.0,1365.3333333333333,277.0,1
1699529975,0.0,8192.0,277.0,1
1699529978,0.3333333333333333,580266.6666666666,279.0,1
1699529981,0.3333333333333333,126976.0,279.0,1
1699529984,0.0,96938.66666666667,278.0,1
1699529987,0.0,90112.0,246.0,1
1699529990,0.0,0.0,205.0,1
1699529993,0.3333333333333333,785066.6666666666,204.0,1
1699529996,0.0,34133.333333333336,205.0,1
1699529999,0.0,0.0,203.0,1
1699530002,3.0,3702784.0,229.0,1
1699530005,4.333333333333333,3891200.0,260.0,1
1699530008,4.0,0.0,262.0,1
1699530011,4.333333333333333,86016.0,261.0,1
1699530014,4.0,13653.333333333332,262.0,1
1699530017,1.0,136533.33333333334,259.0,1
1699530020,0.0,2730.6666666666665,266.0,1
1699530023,0.0,1365.3333333333333,261.0,1
1699530026,0.6666666666666666,790528.0,260.0,1
1699530029,17.666666666666668,0.0,263.0,1
1699530032,0.0,4096.0,260.0,1
1699530035,0.0,1365.3333333333333,208.0,1
1699530038,0.0,8192.0,205.0,1
1699530041,0.3333333333333333,45056.0,205.0,1
1699530044,0.9999999999999999,315392.0,201.0,1
1699530047,4.666666666666667,6635520.0,237.0,1
1699530050,8.0,6791168.0,290.0,1
1699530053,8.0,6636885.333333334,292.0,1
1699530056,8.0,6823936.0,291.0,1
1699530059,9.0,204800.0,291.0,1
1699530062,3.0,0.0,292.0,1
1699530065,0.3333333333333333,1365.3333333333333,295.0,1
1699530068,0.0,9557.333333333334,293.0,1
1699530071,0.0,0.0,290.0,1
1699530074,0.6666666666666666,46421.333333333336,293.0,1
1699530077,0.0,311296.0,293.0,1
1699530080,0.0,0.0,206.0,1
1699530083,0.0,159744.0,204.0,1
1699530086,0.3333333333333333,126976.0,205.0,1
1699530089,0.3333333333333333,16384.0,206.0,1
1699530092,0.9999999999999999,184320.0,237.0,1
1699530095,15.0,47786.666666666664,352.0,1
1699530098,15.0,87381.33333333334,357.0,1
1699530101,15.0,55978.66666666667,359.0,1
1699530104,15.0,0.0,356.0,1
1699530107,15.0,4096.0,361.0,1
1699530110,8.666666666666666,495616.0,361.0,1
1699530113,0.0,0.0,361.0,1
1699530116,0.3333333333333333,40960.0,360.0,1
1699530119,0.0,1365.3333333333333,359.0,1
1699530122,0.0,0.0,362.0,1
1699530125,0.0,221184.0,206.0,1
1699530128,0.0,17749.333333333336,207.0,1
1699530131,0.0,1365.3333333333333,207.0,1
1699530134,0.6666666666666666,270336.0,202.0,1
1699530137,0.3333333333333333,2730.6666666666665,209.0,1
1699530140,24.333333333333332,734549.3333333333,351.0,1
1699530143,24.0,10922.666666666666,349.0,1
1699530146,24.0,0.0,351.0,1
1699530149,24.0,1365.3333333333333,354.0,1
1699530152,17.333333333333332,152917.33333333334,350.0,1
1699530155,0.0,8192.0,357.0,1
1699530158,0.0,214357.3333333333,355.0,1
1699530161,0.0,0.0,355.0,1
1699530164,0.0,1365.3333333333333,356.0,1
1699530167,0.3333333333333333,0.0,357.0,1
1699530170,0.0,10922.666666666666,211.0,1
1699530173,0.0,0.0,206.0,1
1699530176,0.3333333333333333,692224.0000000001,206.0,1
1699530179,0.3333333333333333,195242.6666666667,204.0,1
1699530182,0.0,1365.3333333333333,284.0,1
1699530185,30.666666666666668,92842.66666666667,345.0,1
1699530188,31.0,308565.3333333333,345.0,1
1699530191,30.666666666666668,151552.0,343.0,1
1699530194,16.333333333333332,1365.3333333333333,344.0,1
1699530197,0.3333333333333333,135168.0,345.0,1
1699530200,0.0,229376.0,341.0,1
1699530203,0.0,8192.0,347.0,1
1699530206,0.0,1365.3333333333333,347.0,1
1699530209,0.3333333333333333,0.0,348.0,1
